customer_id,customer_name,entity_type,country,sector,kyc_risk_band,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,shell_company_flag,synthetic_suspicious_flag,suspicious_flag,alert_disposition
824,Company_0000824,Corporate,Zimbabwe,Hospitality,Medium,0,0,0,0,1,0,0,Closed - No Issue
825,Customer_0000825,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
826,Customer_0000826,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
827,Customer_0000827,Individual,South Africa,Logistics,Low,0,0,0,0,0,0,0,Monitoring
828,Customer_0000828,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
829,Customer_0000829,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
830,Customer_0000830,Individual,Zambia,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
831,Customer_0000831,Individual,South Africa,Mining,Low,0,0,0,0,0,0,0,False Positive
832,Customer_0000832,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
833,Company_0000833,Corporate,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
834,Customer_0000834,Individual,South Africa,Import/Export,Low,0,0,0,0,0,0,0,False Positive
835,Customer_0000835,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
836,Customer_0000836,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,Monitoring
837,Company_0000837,Corporate,United Kingdom,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
838,Customer_0000838,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
839,Customer_0000839,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
840,Company_0000840,Corporate,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
841,Customer_0000841,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
842,Customer_0000842,Individual,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,False Positive
843,Customer_0000843,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,Closed - No Issue
844,Customer_0000844,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
845,Company_0000845,Corporate,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
846,Customer_0000846,Individual,United Kingdom,Retail,Low,0,0,0,0,0,0,0,False Positive
847,Customer_0000847,Individual,China,Real Estate,Low,0,0,0,0,0,0,0,False Positive
848,Customer_0000848,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,1,1,Escalated
849,Customer_0000849,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Monitoring
850,Company_0000850,Corporate,Zambia,Agriculture,Low,0,0,0,0,0,0,0,False Positive
851,Company_0000851,Corporate,Kenya,Retail,Low,0,0,0,0,0,1,1,SAR Filed
852,Customer_0000852,Individual,Namibia,Financial Services,Low,0,0,0,0,0,0,0,False Positive
853,Customer_0000853,Individual,Zimbabwe,Pharmaceuticals,Low,1,0,0,0,0,0,0,Closed - No Issue
854,Company_0000854,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,1,Escalated
855,Company_0000855,Corporate,Zimbabwe,Consulting,Low,0,0,0,0,1,0,0,Closed - No Issue
856,Customer_0000856,Individual,Mozambique,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
857,Customer_0000857,Individual,South Africa,Import/Export,Medium,0,0,0,1,0,0,0,Closed - No Issue
858,Company_0000858,Corporate,Zimbabwe,Pharmaceuticals,Medium,0,0,0,0,1,0,0,False Positive
859,Customer_0000859,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
860,Company_0000860,Corporate,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
861,Customer_0000861,Individual,South Africa,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
862,Customer_0000862,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Monitoring
863,Company_0000863,Corporate,South Africa,Manufacturing,Low,0,0,0,0,0,0,1,Under Review
864,Customer_0000864,Individual,Botswana,Real Estate,Medium,0,0,0,0,0,0,1,Under Review
865,Customer_0000865,Individual,South Africa,Retail,Low,0,0,0,0,0,0,0,Monitoring
866,Customer_0000866,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,1,Under Review
867,Customer_0000867,Individual,Mozambique,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
868,Customer_0000868,Individual,Botswana,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
869,Customer_0000869,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
870,Customer_0000870,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
871,Customer_0000871,Individual,South Africa,Mining,Low,0,0,0,0,0,0,0,Closed - No Issue
872,Customer_0000872,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
873,Customer_0000873,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Monitoring
874,Customer_0000874,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
875,Customer_0000875,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
876,Customer_0000876,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
877,Customer_0000877,Individual,South Africa,Mining,Low,0,0,0,0,0,0,0,False Positive
878,Customer_0000878,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
879,Company_0000879,Corporate,Botswana,Wholesale,Medium,1,0,0,0,0,0,1,SAR Filed
880,Customer_0000880,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,1,SAR Filed
881,Company_0000881,Corporate,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Monitoring
882,Customer_0000882,Individual,Zimbabwe,Consulting,Low,0,0,0,1,0,0,0,Closed - No Issue
883,Customer_0000883,Individual,Zambia,Financial Services,Low,0,0,0,0,0,0,0,False Positive
884,Company_0000884,Corporate,India,Consulting,Low,0,0,0,0,0,0,0,False Positive
885,Customer_0000885,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
886,Customer_0000886,Individual,Zimbabwe,Fuel,Medium,0,0,0,0,0,0,0,Closed - No Issue
887,Customer_0000887,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
888,Customer_0000888,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
889,Customer_0000889,Individual,Mozambique,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
890,Customer_0000890,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,1,Under Review
891,Company_0000891,Corporate,Mauritius,Import/Export,Low,0,0,0,0,0,0,1,Escalated
892,Company_0000892,Corporate,South Africa,Logistics,Low,0,0,0,0,0,0,0,False Positive
893,Customer_0000893,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
894,Customer_0000894,Individual,Mozambique,Consulting,Low,0,0,0,0,0,0,0,False Positive
895,Customer_0000895,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
896,Customer_0000896,Individual,Zambia,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
897,Company_0000897,Corporate,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
898,Customer_0000898,Individual,Mozambique,Transport,Low,0,0,0,0,0,0,0,False Positive
899,Customer_0000899,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
900,Customer_0000900,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
901,Customer_0000901,Individual,Mozambique,Consulting,Low,0,0,0,0,0,0,0,False Positive
902,Customer_0000902,Individual,Zimbabwe,Construction,Low,0,1,0,0,0,0,0,False Positive
903,Customer_0000903,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
904,Customer_0000904,Individual,Zambia,Fuel,Medium,0,0,0,0,0,0,0,Closed - No Issue
905,Customer_0000905,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
906,Customer_0000906,Individual,United Kingdom,Fuel,Medium,0,0,0,0,0,0,0,Monitoring
907,Customer_0000907,Individual,South Africa,Agriculture,Low,0,0,0,0,0,0,0,False Positive
908,Customer_0000908,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
909,Customer_0000909,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
910,Customer_0000910,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
911,Customer_0000911,Individual,Mauritius,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
912,Customer_0000912,Individual,Zimbabwe,Manufacturing,Low,0,1,0,0,0,0,0,False Positive
913,Customer_0000913,Individual,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,False Positive
914,Customer_0000914,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
915,Customer_0000915,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
916,Customer_0000916,Individual,South Africa,Financial Services,Medium,0,0,0,1,0,0,0,Monitoring
917,Customer_0000917,Individual,Zambia,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
918,Customer_0000918,Individual,Zambia,Logistics,Low,0,0,0,0,0,0,0,False Positive
919,Customer_0000919,Individual,Namibia,Construction,Medium,0,0,0,1,0,0,0,Closed - No Issue
920,Customer_0000920,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
921,Customer_0000921,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
922,Company_0000922,Corporate,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
923,Customer_0000923,Individual,Botswana,Logistics,Low,0,0,0,0,0,0,0,False Positive
924,Customer_0000924,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,1,0,Closed - No Issue
925,Customer_0000925,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
926,Customer_0000926,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
927,Customer_0000927,Individual,Mozambique,NGO,Low,0,0,0,0,0,1,0,Monitoring
928,Company_0000928,Corporate,Mozambique,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
929,Customer_0000929,Individual,United Kingdom,Telecommunications,Low,0,0,0,0,0,0,0,Monitoring
930,Customer_0000930,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
931,Customer_0000931,Individual,Kenya,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
932,Customer_0000932,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
933,Company_0000933,Corporate,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
934,Customer_0000934,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,Monitoring
935,Customer_0000935,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,Monitoring
936,Company_0000936,Corporate,Zimbabwe,Wholesale,Low,0,0,0,0,1,0,1,SAR Filed
937,Customer_0000937,Individual,Zimbabwe,Transport,Low,0,0,0,1,0,0,1,SAR Filed
938,Company_0000938,Corporate,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
939,Customer_0000939,Individual,South Africa,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
940,Customer_0000940,Individual,Mozambique,Real Estate,Low,0,0,0,0,0,0,0,False Positive
941,Customer_0000941,Individual,South Africa,Manufacturing,Medium,1,0,0,0,0,0,0,Closed - No Issue
942,Customer_0000942,Individual,South Africa,Agriculture,Medium,0,0,0,0,0,0,1,Under Review
943,Company_0000943,Corporate,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
944,Customer_0000944,Individual,Mozambique,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
945,Customer_0000945,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
946,Customer_0000946,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
947,Customer_0000947,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
948,Company_0000948,Corporate,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
949,Customer_0000949,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
950,Customer_0000950,Individual,South Africa,Mining,Low,0,0,0,0,0,0,0,False Positive
951,Customer_0000951,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
952,Customer_0000952,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
953,Customer_0000953,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
954,Customer_0000954,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
955,Customer_0000955,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
956,Customer_0000956,Individual,South Africa,NGO,Low,0,0,0,0,0,0,0,Monitoring
957,Customer_0000957,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
958,Customer_0000958,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
959,Customer_0000959,Individual,South Africa,Import/Export,Medium,0,0,0,0,0,0,0,False Positive
960,Customer_0000960,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
961,Customer_0000961,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
962,Customer_0000962,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
963,Customer_0000963,Individual,Zimbabwe,Manufacturing,Low,0,0,0,1,0,0,0,Monitoring
964,Customer_0000964,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
965,Customer_0000965,Individual,South Africa,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
966,Customer_0000966,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
967,Customer_0000967,Individual,Zambia,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
968,Customer_0000968,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
969,Customer_0000969,Individual,South Africa,Fuel,Medium,0,0,0,0,0,0,0,False Positive
970,Company_0000970,Corporate,Zambia,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
971,Company_0000971,Corporate,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
972,Company_0000972,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,0,1,0,0,False Positive
973,Customer_0000973,Individual,Zimbabwe,Pharmaceuticals,Low,0,1,0,0,0,0,0,Closed - No Issue
974,Customer_0000974,Individual,Kenya,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
975,Customer_0000975,Individual,Mauritius,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
976,Customer_0000976,Individual,Zimbabwe,Transport,Low,0,0,0,1,0,0,0,False Positive
977,Customer_0000977,Individual,Botswana,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
978,Company_0000978,Corporate,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
979,Customer_0000979,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
980,Customer_0000980,Individual,South Africa,Real Estate,Medium,1,0,0,0,0,0,0,Closed - No Issue
981,Company_0000981,Corporate,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,Monitoring
982,Customer_0000982,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
983,Customer_0000983,Individual,Mozambique,Mining,Medium,0,1,0,0,0,0,0,False Positive
984,Customer_0000984,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
985,Customer_0000985,Individual,South Africa,Telecommunications,Medium,1,0,0,0,0,0,0,Closed - No Issue
986,Customer_0000986,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
987,Company_0000987,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
988,Company_0000988,Corporate,Zimbabwe,Agriculture,Medium,0,0,0,0,1,0,0,Closed - No Issue
989,Customer_0000989,Individual,India,Import/Export,Medium,0,0,0,0,0,0,0,Closed - No Issue
990,Customer_0000990,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
991,Customer_0000991,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
992,Customer_0000992,Individual,South Africa,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
993,Customer_0000993,Individual,Mauritius,Mining,Medium,0,1,0,0,0,1,0,Closed - No Issue
994,Customer_0000994,Individual,United Arab Emirates,Fuel,Low,0,0,0,0,0,0,0,False Positive
995,Customer_0000995,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
996,Customer_0000996,Individual,Zimbabwe,Real Estate,Medium,0,0,0,0,0,0,0,Closed - No Issue
997,Company_0000997,Corporate,South Africa,Pharmaceuticals,Medium,0,0,0,1,0,0,0,False Positive
998,Customer_0000998,Individual,Mozambique,Telecommunications,Low,0,0,0,0,0,0,0,Monitoring
999,Customer_0000999,Individual,Namibia,Agriculture,Low,0,0,0,0,0,0,0,False Positive
1000,Company_0001000,Corporate,Mozambique,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
1001,Company_0001001,Corporate,Zimbabwe,Fuel,Medium,0,0,0,0,0,0,0,Closed - No Issue
1002,Customer_0001002,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
1003,Company_0001003,Corporate,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
1004,Company_0001004,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
1005,Customer_0001005,Individual,Zimbabwe,Wholesale,Low,1,0,0,0,0,0,0,False Positive
1006,Customer_0001006,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
1007,Customer_0001007,Individual,South Africa,NGO,Low,0,0,0,0,0,0,0,False Positive
1008,Customer_0001008,Individual,Namibia,Construction,Low,0,0,0,0,0,0,0,Monitoring
1009,Customer_0001009,Individual,Zambia,Agriculture,Medium,1,0,0,0,0,0,0,False Positive
1010,Customer_0001010,Individual,Namibia,Logistics,Low,0,0,0,0,0,0,0,False Positive
1011,Customer_0001011,Individual,Zambia,Pharmaceuticals,Low,0,0,0,0,0,0,0,Monitoring
1012,Customer_0001012,Individual,Botswana,Wholesale,Low,0,0,0,0,0,0,0,False Positive
1013,Company_0001013,Corporate,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
1014,Customer_0001014,Individual,South Africa,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
1015,Customer_0001015,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
1016,Customer_0001016,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
1017,Customer_0001017,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,1,SAR Filed
1018,Customer_0001018,Individual,Mozambique,Consulting,Medium,1,0,0,0,0,0,0,Closed - No Issue
1019,Customer_0001019,Individual,Botswana,Retail,Low,0,0,0,0,0,0,0,False Positive
1020,Customer_0001020,Individual,China,Wholesale,Low,0,0,0,0,0,0,0,False Positive
1021,Customer_0001021,Individual,Mauritius,Transport,Low,0,0,0,0,0,1,0,False Positive
1022,Customer_0001022,Individual,United Kingdom,Real Estate,Low,0,0,0,0,0,0,0,False Positive
1023,Company_0001023,Corporate,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
1024,Customer_0001024,Individual,United Kingdom,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
1025,Customer_0001025,Individual,Mozambique,Telecommunications,Low,0,0,0,0,0,0,0,Monitoring
1026,Customer_0001026,Individual,United Kingdom,Wholesale,Low,0,0,0,0,0,0,0,False Positive
1027,Customer_0001027,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Monitoring
1028,Company_0001028,Corporate,Zimbabwe,Manufacturing,Low,0,0,0,0,1,0,0,Closed - No Issue
1029,Customer_0001029,Individual,United Arab Emirates,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
1030,Customer_0001030,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
1031,Company_0001031,Corporate,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Monitoring
1032,Company_0001032,Corporate,Zimbabwe,Logistics,Low,0,0,0,0,0,0,1,Under Review
1033,Customer_0001033,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
1034,Customer_0001034,Individual,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,Monitoring
1035,Customer_0001035,Individual,Kenya,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
1036,Customer_0001036,Individual,United Kingdom,Transport,Low,0,0,0,0,0,0,0,False Positive
1037,Customer_0001037,Individual,United Arab Emirates,Import/Export,Low,0,0,0,0,0,0,0,False Positive
1038,Customer_0001038,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
1039,Customer_0001039,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
1040,Customer_0001040,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
1041,Customer_0001041,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
1042,Customer_0001042,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
1043,Customer_0001043,Individual,Zambia,Transport,Low,0,0,0,0,0,0,0,False Positive
1044,Customer_0001044,Individual,Kenya,Agriculture,Low,0,0,0,0,0,0,0,False Positive
1045,Customer_0001045,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
1046,Customer_0001046,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
1047,Company_0001047,Corporate,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Monitoring
1048,Customer_0001048,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
1049,Customer_0001049,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
1050,Customer_0001050,Individual,Zimbabwe,Telecommunications,Low,1,0,0,0,0,0,0,Closed - No Issue
1051,Customer_0001051,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
1052,Customer_0001052,Individual,Zimbabwe,Consulting,Low,1,0,0,0,0,0,0,Monitoring
1053,Customer_0001053,Individual,Mozambique,Logistics,Low,0,0,0,0,0,0,0,False Positive
1054,Customer_0001054,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
1055,Customer_0001055,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
1056,Company_0001056,Corporate,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
1057,Customer_0001057,Individual,Zimbabwe,Agriculture,Medium,0,0,0,1,0,0,0,Closed - No Issue
1058,Customer_0001058,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
1059,Customer_0001059,Individual,Zambia,Logistics,Low,0,0,0,0,0,0,0,False Positive
1060,Customer_0001060,Individual,United Kingdom,Fuel,Low,0,0,0,0,0,0,0,False Positive
1061,Customer_0001061,Individual,South Africa,Import/Export,Medium,0,0,0,0,0,0,0,False Positive
1062,Customer_0001062,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Monitoring
1063,Company_0001063,Corporate,Zimbabwe,Fuel,Medium,0,0,0,0,0,0,1,Under Review
1064,Customer_0001064,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
1065,Customer_0001065,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
1066,Customer_0001066,Individual,United Kingdom,Transport,Low,0,0,0,0,0,0,0,False Positive
1067,Customer_0001067,Individual,Zimbabwe,Logistics,Medium,0,1,0,0,0,0,0,False Positive
1068,Customer_0001068,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
1069,Customer_0001069,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Monitoring
1070,Customer_0001070,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
1071,Customer_0001071,Individual,United Arab Emirates,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
1072,Company_0001072,Corporate,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,False Positive
1073,Customer_0001073,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
1074,Customer_0001074,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
1075,Company_0001075,Corporate,Mozambique,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
1076,Customer_0001076,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
1077,Company_0001077,Corporate,South Africa,Construction,Medium,1,0,0,0,0,0,0,Closed - No Issue
1078,Customer_0001078,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
1079,Customer_0001079,Individual,Zimbabwe,Retail,Medium,1,0,0,0,0,0,0,False Positive
1080,Customer_0001080,Individual,Namibia,Financial Services,Medium,0,1,0,0,0,0,0,Closed - No Issue
1081,Company_0001081,Corporate,Zimbabwe,NGO,Low,0,0,0,0,1,0,0,False Positive
1082,Customer_0001082,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
1083,Customer_0001083,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
1084,Customer_0001084,Individual,Zimbabwe,Logistics,Low,0,1,0,0,0,0,0,Monitoring
1085,Customer_0001085,Individual,Zimbabwe,Telecommunications,Low,0,0,0,1,0,0,0,False Positive
1086,Customer_0001086,Individual,Zambia,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
1087,Customer_0001087,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,1,SAR Filed
1088,Customer_0001088,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
1089,Customer_0001089,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
1090,Customer_0001090,Individual,Botswana,Hospitality,Low,0,0,0,0,0,0,0,False Positive
1091,Customer_0001091,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
1092,Customer_0001092,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
1093,Customer_0001093,Individual,South Africa,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
1094,Customer_0001094,Individual,South Africa,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
1095,Customer_0001095,Individual,Mauritius,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
